type,identifier,url,topic,curated
PubMed,36648357,https://pubmed.ncbi.nlm.nih.gov/36648357/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36651363,https://pubmed.ncbi.nlm.nih.gov/36651363/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36660507,https://pubmed.ncbi.nlm.nih.gov/36660507/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36662296,https://pubmed.ncbi.nlm.nih.gov/36662296/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36662570,https://pubmed.ncbi.nlm.nih.gov/36662570/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36684012,https://pubmed.ncbi.nlm.nih.gov/36684012/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36704391,https://pubmed.ncbi.nlm.nih.gov/36704391/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36715394,https://pubmed.ncbi.nlm.nih.gov/36715394/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36716026,https://pubmed.ncbi.nlm.nih.gov/36716026/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36716312,https://pubmed.ncbi.nlm.nih.gov/36716312/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36719831,https://pubmed.ncbi.nlm.nih.gov/36719831/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36722292,https://pubmed.ncbi.nlm.nih.gov/36722292/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36725378,https://pubmed.ncbi.nlm.nih.gov/36725378/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36738909,https://pubmed.ncbi.nlm.nih.gov/36738909/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36740564,https://pubmed.ncbi.nlm.nih.gov/36740564/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36746375,https://pubmed.ncbi.nlm.nih.gov/36746375/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36768835,https://pubmed.ncbi.nlm.nih.gov/36768835/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36813014,https://pubmed.ncbi.nlm.nih.gov/36813014/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36821347,https://pubmed.ncbi.nlm.nih.gov/36821347/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36829777,https://pubmed.ncbi.nlm.nih.gov/36829777/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36829838,https://pubmed.ncbi.nlm.nih.gov/36829838/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36830042,https://pubmed.ncbi.nlm.nih.gov/36830042/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36831056,https://pubmed.ncbi.nlm.nih.gov/36831056/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36836018,https://pubmed.ncbi.nlm.nih.gov/36836018/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36843080,https://pubmed.ncbi.nlm.nih.gov/36843080/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36897501,https://pubmed.ncbi.nlm.nih.gov/36897501/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36916438,https://pubmed.ncbi.nlm.nih.gov/36916438/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36937502,https://pubmed.ncbi.nlm.nih.gov/36937502/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36982577,https://pubmed.ncbi.nlm.nih.gov/36982577/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36986081,https://pubmed.ncbi.nlm.nih.gov/36986081/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,36986714,https://pubmed.ncbi.nlm.nih.gov/36986714/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,37259306,https://pubmed.ncbi.nlm.nih.gov/37259306/,"Pain, Inflammation, Antioxidation & Anesthesia",false
PubMed,9685157,https://pubmed.ncbi.nlm.nih.gov/9685157/,"Pain, Inflammation, Antioxidation & Anesthesia",false
DOI,10.1007/s10924-023-02756-7,https://doi.org/10.1007/s10924-023-02756-7,Skin,false
DOI,10.1007/s11101-023-09860-5,https://doi.org/10.1007/s11101-023-09860-5,Skin,false
DOI,10.1007/s43440-020-00166-3,https://doi.org/10.1007/s43440-020-00166-3,Skin,false
DOI,10.1055/s-0037-1608567,https://doi.org/10.1055/s-0037-1608567,Skin,false
DOI,10.1055/s-0042-1749286,https://doi.org/10.1055/s-0042-1749286,Skin,false
DOI,10.1096/fba.2021-00022,https://doi.org/10.1096/fba.2021-00022,Skin,false
DOI,10.1111/bjd.12975,https://doi.org/10.1111/bjd.12975,Skin,false
DOI,10.1111/j.1600-0625.2009.00923.x,https://doi.org/10.1111/j.1600-0625.2009.00923.x,Skin,false
DOI,10.1111/jocd.13693,https://doi.org/10.1111/jocd.13693,Skin,false
DOI,10.2340/00015555-2593,https://doi.org/10.2340/00015555-2593,Skin,false
DOI,10.3390/cells8090995,https://doi.org/10.3390/cells8090995,Skin,false
DOI,10.3892/mmr.2016.4961,https://doi.org/10.3892/mmr.2016.4961,Skin,false
PMC,PMC2670585,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2670585/,Skin,false
PMC,PMC2749687,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2749687/,Skin,false
PMC,PMC2757311,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2757311/,Skin,false
PMC,PMC3125418,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3125418/,Skin,false
PMC,PMC3842910,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3842910/,Skin,false
PMC,PMC4057719,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4057719/,Skin,false
PMC,PMC4947375,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4947375/,Skin,false
PMC,PMC5302180,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5302180/,Skin,false
PMC,PMC8539042,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8539042/,Skin,false
PubMed,10440374,https://pubmed.ncbi.nlm.nih.gov/10440374/,Skin,false
PubMed,10692582,https://pubmed.ncbi.nlm.nih.gov/10692582/,Skin,false
PubMed,11301536,https://pubmed.ncbi.nlm.nih.gov/11301536/,Skin,false
PubMed,12190187,https://pubmed.ncbi.nlm.nih.gov/12190187/,Skin,false
PubMed,12511587,https://pubmed.ncbi.nlm.nih.gov/12511587/,Skin,false
PubMed,12815050,https://pubmed.ncbi.nlm.nih.gov/12815050/,Skin,false
PubMed,14644587,https://pubmed.ncbi.nlm.nih.gov/14644587/,Skin,false
PubMed,15025853,https://pubmed.ncbi.nlm.nih.gov/15025853/,Skin,false
PubMed,15705714,https://pubmed.ncbi.nlm.nih.gov/15705714/,Skin,false
PubMed,15723173,https://pubmed.ncbi.nlm.nih.gov/15723173/,Skin,false
PubMed,15857457,https://pubmed.ncbi.nlm.nih.gov/15857457/,Skin,false
PubMed,15927811,https://pubmed.ncbi.nlm.nih.gov/15927811/,Skin,false
PubMed,15967006,https://pubmed.ncbi.nlm.nih.gov/15967006/,Skin,false
PubMed,16324422,https://pubmed.ncbi.nlm.nih.gov/16324422/,Skin,false
PubMed,16645591,https://pubmed.ncbi.nlm.nih.gov/16645591/,Skin,false
PubMed,16824511,https://pubmed.ncbi.nlm.nih.gov/16824511/,Skin,false
PubMed,16874533,https://pubmed.ncbi.nlm.nih.gov/16874533/,Skin,false
PubMed,17055000,https://pubmed.ncbi.nlm.nih.gov/17055000/,Skin,false
PubMed,17065222,https://pubmed.ncbi.nlm.nih.gov/17065222/,Skin,false
PubMed,17142782,https://pubmed.ncbi.nlm.nih.gov/17142782/,Skin,false
PubMed,17157480,https://pubmed.ncbi.nlm.nih.gov/17157480/,Skin,false
PubMed,17567570,https://pubmed.ncbi.nlm.nih.gov/17567570/,Skin,false
PubMed,17868162,https://pubmed.ncbi.nlm.nih.gov/17868162/,Skin,false
PubMed,18165231,https://pubmed.ncbi.nlm.nih.gov/18165231/,Skin,false
PubMed,18181976,https://pubmed.ncbi.nlm.nih.gov/18181976/,Skin,false
PubMed,18354058,https://pubmed.ncbi.nlm.nih.gov/18354058/,Skin,false
PubMed,18483286,https://pubmed.ncbi.nlm.nih.gov/18483286/,Skin,false
PubMed,18596221,https://pubmed.ncbi.nlm.nih.gov/18596221/,Skin,false
PubMed,18769453,https://pubmed.ncbi.nlm.nih.gov/18769453/,Skin,false
PubMed,19083670,https://pubmed.ncbi.nlm.nih.gov/19083670/,Skin,false
PubMed,19148897,https://pubmed.ncbi.nlm.nih.gov/19148897/,Skin,false
PubMed,19333940,https://pubmed.ncbi.nlm.nih.gov/19333940/,Skin,false
PubMed,19539619,https://pubmed.ncbi.nlm.nih.gov/19539619/,Skin,false
PubMed,19589890,https://pubmed.ncbi.nlm.nih.gov/19589890/,Skin,false
PubMed,19625089,https://pubmed.ncbi.nlm.nih.gov/19625089/,Skin,false
PubMed,19647122,https://pubmed.ncbi.nlm.nih.gov/19647122/,Skin,false
PubMed,19664006,https://pubmed.ncbi.nlm.nih.gov/19664006/,Skin,false
PubMed,19909294,https://pubmed.ncbi.nlm.nih.gov/19909294/,Skin,false
PubMed,20335147,https://pubmed.ncbi.nlm.nih.gov/20335147/,Skin,false
PubMed,20450962,https://pubmed.ncbi.nlm.nih.gov/20450962/,Skin,false
PubMed,20508030,https://pubmed.ncbi.nlm.nih.gov/20508030/,Skin,false
PubMed,20514790,https://pubmed.ncbi.nlm.nih.gov/20514790/,Skin,false
PubMed,20545522,https://pubmed.ncbi.nlm.nih.gov/20545522/,Skin,false
PubMed,20617520,https://pubmed.ncbi.nlm.nih.gov/20617520/,Skin,false
PubMed,20967946,https://pubmed.ncbi.nlm.nih.gov/20967946/,Skin,false
PubMed,21177293,https://pubmed.ncbi.nlm.nih.gov/21177293/,Skin,false
PubMed,21248768,https://pubmed.ncbi.nlm.nih.gov/21248768/,Skin,false
PubMed,21298280,https://pubmed.ncbi.nlm.nih.gov/21298280/,Skin,false
PubMed,21414652,https://pubmed.ncbi.nlm.nih.gov/21414652/,Skin,false
PubMed,21432910,https://pubmed.ncbi.nlm.nih.gov/21432910/,Skin,false
PubMed,21601500,https://pubmed.ncbi.nlm.nih.gov/21601500/,Skin,false
PubMed,21601562,https://pubmed.ncbi.nlm.nih.gov/21601562/,Skin,false
PubMed,21628127,https://pubmed.ncbi.nlm.nih.gov/21628127/,Skin,false
PubMed,21807457,https://pubmed.ncbi.nlm.nih.gov/21807457/,Skin,false
PubMed,22019199,https://pubmed.ncbi.nlm.nih.gov/22019199/,Skin,false
PubMed,22177137,https://pubmed.ncbi.nlm.nih.gov/22177137/,Skin,false
PubMed,22226549,https://pubmed.ncbi.nlm.nih.gov/22226549/,Skin,false
PubMed,22429826,https://pubmed.ncbi.nlm.nih.gov/22429826/,Skin,false
PubMed,22431736,https://pubmed.ncbi.nlm.nih.gov/22431736/,Skin,false
PubMed,22447182,https://pubmed.ncbi.nlm.nih.gov/22447182/,Skin,false
PubMed,22492781,https://pubmed.ncbi.nlm.nih.gov/22492781/,Skin,false
PubMed,22513781,https://pubmed.ncbi.nlm.nih.gov/22513781/,Skin,false
PubMed,22652530,https://pubmed.ncbi.nlm.nih.gov/22652530/,Skin,false
PubMed,22683515,https://pubmed.ncbi.nlm.nih.gov/22683515/,Skin,false
PubMed,22738050,https://pubmed.ncbi.nlm.nih.gov/22738050/,Skin,false
PubMed,22751111,https://pubmed.ncbi.nlm.nih.gov/22751111/,Skin,false
PubMed,22814434,https://pubmed.ncbi.nlm.nih.gov/22814434/,Skin,false
PubMed,22897575,https://pubmed.ncbi.nlm.nih.gov/22897575/,Skin,false
PubMed,22915616,https://pubmed.ncbi.nlm.nih.gov/22915616/,Skin,false
PubMed,23124022,https://pubmed.ncbi.nlm.nih.gov/23124022/,Skin,false
PubMed,23138934,https://pubmed.ncbi.nlm.nih.gov/23138934/,Skin,false
PubMed,23264851,https://pubmed.ncbi.nlm.nih.gov/23264851/,Skin,false
PubMed,23361273,https://pubmed.ncbi.nlm.nih.gov/23361273/,Skin,false
PubMed,23394523,https://pubmed.ncbi.nlm.nih.gov/23394523/,Skin,false
PubMed,23453134,https://pubmed.ncbi.nlm.nih.gov/23453134/,Skin,false
PubMed,23578218,https://pubmed.ncbi.nlm.nih.gov/23578218/,Skin,false
PubMed,23585676,https://pubmed.ncbi.nlm.nih.gov/23585676/,Skin,false
PubMed,23638377,https://pubmed.ncbi.nlm.nih.gov/23638377/,Skin,false
PubMed,23869687,https://pubmed.ncbi.nlm.nih.gov/23869687/,Skin,false
PubMed,23889474,https://pubmed.ncbi.nlm.nih.gov/23889474/,Skin,false
PubMed,24423192,https://pubmed.ncbi.nlm.nih.gov/24423192/,Skin,false
PubMed,24750433,https://pubmed.ncbi.nlm.nih.gov/24750433/,Skin,false
PubMed,24915981,https://pubmed.ncbi.nlm.nih.gov/24915981/,Skin,false
PubMed,25061872,https://pubmed.ncbi.nlm.nih.gov/25061872/,Skin,false
PubMed,25071367,https://pubmed.ncbi.nlm.nih.gov/25071367/,Skin,false
PubMed,25594019,https://pubmed.ncbi.nlm.nih.gov/25594019/,Skin,false
PubMed,25598150,https://pubmed.ncbi.nlm.nih.gov/25598150/,Skin,false
PubMed,25674907,https://pubmed.ncbi.nlm.nih.gov/25674907/,Skin,false
PubMed,25819153,https://pubmed.ncbi.nlm.nih.gov/25819153/,Skin,false
PubMed,25931325,https://pubmed.ncbi.nlm.nih.gov/25931325/,Skin,false
PubMed,25974027,https://pubmed.ncbi.nlm.nih.gov/25974027/,Skin,false
PubMed,26095080,https://pubmed.ncbi.nlm.nih.gov/26095080/,Skin,false
PubMed,26108183,https://pubmed.ncbi.nlm.nih.gov/26108183/,Skin,false
PubMed,26142529,https://pubmed.ncbi.nlm.nih.gov/26142529/,Skin,false
PubMed,26283633,https://pubmed.ncbi.nlm.nih.gov/26283633/,Skin,false
PubMed,26513129,https://pubmed.ncbi.nlm.nih.gov/26513129/,Skin,false
PubMed,26639824,https://pubmed.ncbi.nlm.nih.gov/26639824/,Skin,false
PubMed,26674123,https://pubmed.ncbi.nlm.nih.gov/26674123/,Skin,false
PubMed,26738935,https://pubmed.ncbi.nlm.nih.gov/26738935/,Skin,false
PubMed,26764235,https://pubmed.ncbi.nlm.nih.gov/26764235/,Skin,false
PubMed,26848215,https://pubmed.ncbi.nlm.nih.gov/26848215/,Skin,false
PubMed,26887982,https://pubmed.ncbi.nlm.nih.gov/26887982/,Skin,false
PubMed,27028361,https://pubmed.ncbi.nlm.nih.gov/27028361/,Skin,false
PubMed,27034934,https://pubmed.ncbi.nlm.nih.gov/27034934/,Skin,false
PubMed,27094344,https://pubmed.ncbi.nlm.nih.gov/27094344/,Skin,false
PubMed,27126057,https://pubmed.ncbi.nlm.nih.gov/27126057/,Skin,false
PubMed,27164964,https://pubmed.ncbi.nlm.nih.gov/27164964/,Skin,false
PubMed,27268717,https://pubmed.ncbi.nlm.nih.gov/27268717/,Skin,false
PubMed,27720681,https://pubmed.ncbi.nlm.nih.gov/27720681/,Skin,false
PubMed,27805543,https://pubmed.ncbi.nlm.nih.gov/27805543/,Skin,false
PubMed,28098721,https://pubmed.ncbi.nlm.nih.gov/28098721/,Skin,false
PubMed,28110689,https://pubmed.ncbi.nlm.nih.gov/28110689/,Skin,false
PubMed,28131817,https://pubmed.ncbi.nlm.nih.gov/28131817/,Skin,false
PubMed,28214870,https://pubmed.ncbi.nlm.nih.gov/28214870/,Skin,false
PubMed,28416341,https://pubmed.ncbi.nlm.nih.gov/28416341/,Skin,false
PubMed,28585337,https://pubmed.ncbi.nlm.nih.gov/28585337/,Skin,false
PubMed,28681540,https://pubmed.ncbi.nlm.nih.gov/28681540/,Skin,false
PubMed,28915638,https://pubmed.ncbi.nlm.nih.gov/28915638/,Skin,false
PubMed,29056081,https://pubmed.ncbi.nlm.nih.gov/29056081/,Skin,false
PubMed,29424035,https://pubmed.ncbi.nlm.nih.gov/29424035/,Skin,false
PubMed,29501385,https://pubmed.ncbi.nlm.nih.gov/29501385/,Skin,false
PubMed,29786144,https://pubmed.ncbi.nlm.nih.gov/29786144/,Skin,false
PubMed,29808460,https://pubmed.ncbi.nlm.nih.gov/29808460/,Skin,false
PubMed,29897115,https://pubmed.ncbi.nlm.nih.gov/29897115/,Skin,false
PubMed,30033591,https://pubmed.ncbi.nlm.nih.gov/30033591/,Skin,false
PubMed,30076848,https://pubmed.ncbi.nlm.nih.gov/30076848/,Skin,false
PubMed,30138623,https://pubmed.ncbi.nlm.nih.gov/30138623/,Skin,false
PubMed,30243065,https://pubmed.ncbi.nlm.nih.gov/30243065/,Skin,false
PubMed,30347109,https://pubmed.ncbi.nlm.nih.gov/30347109/,Skin,false
PubMed,30359820,https://pubmed.ncbi.nlm.nih.gov/30359820/,Skin,false
PubMed,30380925,https://pubmed.ncbi.nlm.nih.gov/30380925/,Skin,false
PubMed,30517778,https://pubmed.ncbi.nlm.nih.gov/30517778/,Skin,false
PubMed,30529014,https://pubmed.ncbi.nlm.nih.gov/30529014/,Skin,false
PubMed,30542832,https://pubmed.ncbi.nlm.nih.gov/30542832/,Skin,false
PubMed,30845666,https://pubmed.ncbi.nlm.nih.gov/30845666/,Skin,false
PubMed,30993303,https://pubmed.ncbi.nlm.nih.gov/30993303/,Skin,false
PubMed,31250491,https://pubmed.ncbi.nlm.nih.gov/31250491/,Skin,false
PubMed,31350927,https://pubmed.ncbi.nlm.nih.gov/31350927/,Skin,false
PubMed,31382646,https://pubmed.ncbi.nlm.nih.gov/31382646/,Skin,false
PubMed,31429590,https://pubmed.ncbi.nlm.nih.gov/31429590/,Skin,false
PubMed,31446453,https://pubmed.ncbi.nlm.nih.gov/31446453/,Skin,false
PubMed,31466340,https://pubmed.ncbi.nlm.nih.gov/31466340/,Skin,false
PubMed,31518892,https://pubmed.ncbi.nlm.nih.gov/31518892/,Skin,false
PubMed,31599175,https://pubmed.ncbi.nlm.nih.gov/31599175/,Skin,false
PubMed,31841509,https://pubmed.ncbi.nlm.nih.gov/31841509/,Skin,false
PubMed,31987788,https://pubmed.ncbi.nlm.nih.gov/31987788/,Skin,false
PubMed,32006556,https://pubmed.ncbi.nlm.nih.gov/32006556/,Skin,false
PubMed,32033005,https://pubmed.ncbi.nlm.nih.gov/32033005/,Skin,false
PubMed,32060787,https://pubmed.ncbi.nlm.nih.gov/32060787/,Skin,false
PubMed,32121131,https://pubmed.ncbi.nlm.nih.gov/32121131/,Skin,false
PubMed,32367548,https://pubmed.ncbi.nlm.nih.gov/32367548/,Skin,false
PubMed,32454223,https://pubmed.ncbi.nlm.nih.gov/32454223/,Skin,false
PubMed,32578480,https://pubmed.ncbi.nlm.nih.gov/32578480/,Skin,false
PubMed,32735381,https://pubmed.ncbi.nlm.nih.gov/32735381/,Skin,false
PubMed,32863232,https://pubmed.ncbi.nlm.nih.gov/32863232/,Skin,false
PubMed,32875692,https://pubmed.ncbi.nlm.nih.gov/32875692/,Skin,false
PubMed,32914659,https://pubmed.ncbi.nlm.nih.gov/32914659/,Skin,false
PubMed,32916896,https://pubmed.ncbi.nlm.nih.gov/32916896/,Skin,false
PubMed,32947961,https://pubmed.ncbi.nlm.nih.gov/32947961/,Skin,false
PubMed,33114270,https://pubmed.ncbi.nlm.nih.gov/33114270/,Skin,false
PubMed,33205468,https://pubmed.ncbi.nlm.nih.gov/33205468/,Skin,false
PubMed,33255796,https://pubmed.ncbi.nlm.nih.gov/33255796/,Skin,false
PubMed,33335413,https://pubmed.ncbi.nlm.nih.gov/33335413/,Skin,false
PubMed,33346512,https://pubmed.ncbi.nlm.nih.gov/33346512/,Skin,false
PubMed,33381641,https://pubmed.ncbi.nlm.nih.gov/33381641/,Skin,false
PubMed,33382613,https://pubmed.ncbi.nlm.nih.gov/33382613/,Skin,false
PubMed,33401488,https://pubmed.ncbi.nlm.nih.gov/33401488/,Skin,false
PubMed,33413786,https://pubmed.ncbi.nlm.nih.gov/33413786/,Skin,false
PubMed,33453360,https://pubmed.ncbi.nlm.nih.gov/33453360/,Skin,false
PubMed,33540902,https://pubmed.ncbi.nlm.nih.gov/33540902/,Skin,false
PubMed,33557174,https://pubmed.ncbi.nlm.nih.gov/33557174/,Skin,false
PubMed,33557204,https://pubmed.ncbi.nlm.nih.gov/33557204/,Skin,false
PubMed,33559194,https://pubmed.ncbi.nlm.nih.gov/33559194/,Skin,false
PubMed,33560661,https://pubmed.ncbi.nlm.nih.gov/33560661/,Skin,false
PubMed,33851375,https://pubmed.ncbi.nlm.nih.gov/33851375/,Skin,false
PubMed,33955754,https://pubmed.ncbi.nlm.nih.gov/33955754/,Skin,false
PubMed,33964365,https://pubmed.ncbi.nlm.nih.gov/33964365/,Skin,false
PubMed,34013652,https://pubmed.ncbi.nlm.nih.gov/34013652/,Skin,false
PubMed,34022073,https://pubmed.ncbi.nlm.nih.gov/34022073/,Skin,false
PubMed,34249397,https://pubmed.ncbi.nlm.nih.gov/34249397/,Skin,false
PubMed,34259358,https://pubmed.ncbi.nlm.nih.gov/34259358/,Skin,false
PubMed,34289728,https://pubmed.ncbi.nlm.nih.gov/34289728/,Skin,false
PubMed,34298466,https://pubmed.ncbi.nlm.nih.gov/34298466/,Skin,false
PubMed,34363728,https://pubmed.ncbi.nlm.nih.gov/34363728/,Skin,false
PubMed,34438005,https://pubmed.ncbi.nlm.nih.gov/34438005/,Skin,false
PubMed,34445404,https://pubmed.ncbi.nlm.nih.gov/34445404/,Skin,false
PubMed,34488820,https://pubmed.ncbi.nlm.nih.gov/34488820/,Skin,false
PubMed,34510973,https://pubmed.ncbi.nlm.nih.gov/34510973/,Skin,false
PubMed,34624321,https://pubmed.ncbi.nlm.nih.gov/34624321/,Skin,false
PubMed,34650521,https://pubmed.ncbi.nlm.nih.gov/34650521/,Skin,false
PubMed,34667212,https://pubmed.ncbi.nlm.nih.gov/34667212/,Skin,false
PubMed,34692966,https://pubmed.ncbi.nlm.nih.gov/34692966/,Skin,false
PubMed,34798780,https://pubmed.ncbi.nlm.nih.gov/34798780/,Skin,false
PubMed,34827358,https://pubmed.ncbi.nlm.nih.gov/34827358/,Skin,false
PubMed,34864727,https://pubmed.ncbi.nlm.nih.gov/34864727/,Skin,false
PubMed,34929701,https://pubmed.ncbi.nlm.nih.gov/34929701/,Skin,false
PubMed,34983619,https://pubmed.ncbi.nlm.nih.gov/34983619/,Skin,false
PubMed,35005866,https://pubmed.ncbi.nlm.nih.gov/35005866/,Skin,false
PubMed,35056807,https://pubmed.ncbi.nlm.nih.gov/35056807/,Skin,false
PubMed,35124116,https://pubmed.ncbi.nlm.nih.gov/35124116/,Skin,false
PubMed,35170710,https://pubmed.ncbi.nlm.nih.gov/35170710/,Skin,false
PubMed,35214170,https://pubmed.ncbi.nlm.nih.gov/35214170/,Skin,false
PubMed,35274096,https://pubmed.ncbi.nlm.nih.gov/35274096/,Skin,false
PubMed,35523648,https://pubmed.ncbi.nlm.nih.gov/35523648/,Skin,false
PubMed,35535052,https://pubmed.ncbi.nlm.nih.gov/35535052/,Skin,false
PubMed,35536599,https://pubmed.ncbi.nlm.nih.gov/35536599/,Skin,false
PubMed,35588193,https://pubmed.ncbi.nlm.nih.gov/35588193/,Skin,false
PubMed,35605018,https://pubmed.ncbi.nlm.nih.gov/35605018/,Skin,false
PubMed,35675220,https://pubmed.ncbi.nlm.nih.gov/35675220/,Skin,false
PubMed,35695447,https://pubmed.ncbi.nlm.nih.gov/35695447/,Skin,false
PubMed,35740969,https://pubmed.ncbi.nlm.nih.gov/35740969/,Skin,false
PubMed,35817049,https://pubmed.ncbi.nlm.nih.gov/35817049/,Skin,false
PubMed,35955938,https://pubmed.ncbi.nlm.nih.gov/35955938/,Skin,false
PubMed,35982758,https://pubmed.ncbi.nlm.nih.gov/35982758/,Skin,false
PubMed,36017106,https://pubmed.ncbi.nlm.nih.gov/36017106/,Skin,false
PubMed,36134745,https://pubmed.ncbi.nlm.nih.gov/36134745/,Skin,false
PubMed,36181341,https://pubmed.ncbi.nlm.nih.gov/36181341/,Skin,false
PubMed,36200741,https://pubmed.ncbi.nlm.nih.gov/36200741/,Skin,false
PubMed,36204633,https://pubmed.ncbi.nlm.nih.gov/36204633/,Skin,false
PubMed,36235276,https://pubmed.ncbi.nlm.nih.gov/36235276/,Skin,false
PubMed,36244543,https://pubmed.ncbi.nlm.nih.gov/36244543/,Skin,false
PubMed,36308640,https://pubmed.ncbi.nlm.nih.gov/36308640/,Skin,false
PubMed,36333591,https://pubmed.ncbi.nlm.nih.gov/36333591/,Skin,false
PubMed,36410425,https://pubmed.ncbi.nlm.nih.gov/36410425/,Skin,false
PubMed,36467778,https://pubmed.ncbi.nlm.nih.gov/36467778/,Skin,false
PubMed,36497198,https://pubmed.ncbi.nlm.nih.gov/36497198/,Skin,false
PubMed,36499191,https://pubmed.ncbi.nlm.nih.gov/36499191/,Skin,false
PubMed,36537770,https://pubmed.ncbi.nlm.nih.gov/36537770/,Skin,false
PubMed,36552866,https://pubmed.ncbi.nlm.nih.gov/36552866/,Skin,false
PubMed,36595028,https://pubmed.ncbi.nlm.nih.gov/36595028/,Skin,false
PubMed,36725458,https://pubmed.ncbi.nlm.nih.gov/36725458/,Skin,false
PubMed,36768709,https://pubmed.ncbi.nlm.nih.gov/36768709/,Skin,false
PubMed,36769042,https://pubmed.ncbi.nlm.nih.gov/36769042/,Skin,false
PubMed,36770858,https://pubmed.ncbi.nlm.nih.gov/36770858/,Skin,false
PubMed,36829873,https://pubmed.ncbi.nlm.nih.gov/36829873/,Skin,false
PubMed,36838759,https://pubmed.ncbi.nlm.nih.gov/36838759/,Skin,false
PubMed,36839859,https://pubmed.ncbi.nlm.nih.gov/36839859/,Skin,false
PubMed,36854502,https://pubmed.ncbi.nlm.nih.gov/36854502/,Skin,false
PubMed,36986659,https://pubmed.ncbi.nlm.nih.gov/36986659/,Skin,false
PubMed,36992949,https://pubmed.ncbi.nlm.nih.gov/36992949/,Skin,false
PubMed,7724569,https://pubmed.ncbi.nlm.nih.gov/7724569/,Skin,false
DOI,10.1002/j.1552-4604.1981.tb02622.x,https://doi.org/10.1002/j.1552-4604.1981.tb02622.x,Sleep,false
DOI,10.1007/978-3-030-67928-6_70-1,https://doi.org/10.1007/978-3-030-67928-6_70-1,Sleep,false
DOI,10.1080/10410236.2017.1422100,https://doi.org/10.1080/10410236.2017.1422100,Sleep,false
DOI,10.1089/acm.2018.0437,https://doi.org/10.1089/acm.2018.0437,Sleep,false
DOI,10.1111/j.1521-0391.2013.12003.x,https://doi.org/10.1111/j.1521-0391.2013.12003.x,Sleep,false
DOI,10.1111/jcpt.12179,https://doi.org/10.1111/jcpt.12179,Sleep,false
DOI,10.1177/17151635221089617,https://doi.org/10.1177/17151635221089617,Sleep,false
DOI,10.1210/clinem/dgaa028,https://doi.org/10.1210/clinem/dgaa028,Sleep,false
PMC,PMC3741412,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3741412/,Sleep,false
PubMed,12839861,https://pubmed.ncbi.nlm.nih.gov/12839861/,Sleep,false
PubMed,15118485,https://pubmed.ncbi.nlm.nih.gov/15118485/,Sleep,false
PubMed,16844117,https://pubmed.ncbi.nlm.nih.gov/16844117/,Sleep,false
PubMed,17712817,https://pubmed.ncbi.nlm.nih.gov/17712817/,Sleep,false
PubMed,18514375,https://pubmed.ncbi.nlm.nih.gov/18514375/,Sleep,false
PubMed,19045957,https://pubmed.ncbi.nlm.nih.gov/19045957/,Sleep,false
PubMed,20056119,https://pubmed.ncbi.nlm.nih.gov/20056119/,Sleep,false
